flag,stream_link,abstract,category,metar,description
korl_del_gnd_twr,http://d.liveatc.net/korl_del_gnd_twr,KORL Del/Gnd/Twr,US-Class-D,,
korl_twr,http://d.liveatc.net/korl_twr,KORL Tower,US-Class-D,,
kosh_perm,http://d.liveatc.net/kosh_perm,KOSH Gnd/Twr/App #1,US-Class-D,,
kosh5_all,http://d.liveatc.net/kosh5_all,KOSH Gnd/Twr/App #2,US-Class-D,,
kosu,http://d.liveatc.net/kosu,KOSU Ground/Tower,US-Class-D,,
koth_atis,http://d.liveatc.net/koth_atis,KOTH ATIS/AWOS,US-Class-D,,
koth_gnd_twr,http://d.liveatc.net/koth_gnd_twr,KOTH Gnd/Twr,US-Class-D,,
koth_gnd,http://d.liveatc.net/koth_gnd,KOTH Ground,US-Class-D,,
koth_twr,http://d.liveatc.net/koth_twr,KOTH Tower/CTAF,US-Class-D,,
kotm,http://d.liveatc.net/kotm,KOTM Del/Twr/App/Center,US-Class-D,,
kowd,http://d.liveatc.net/kowd,KOWD Ground/Tower,US-Class-D,,
koxc2,http://d.liveatc.net/koxc2,KOXC Ground/Tower,US-Class-D,,
kpae2,http://d.liveatc.net/kpae2,KPAE Gnd/Twr/App,US-Class-D,,
kpao2_atis,http://d.liveatc.net/kpao2_atis,KPAO ATIS,US-Class-D,,
kpao2_gnd,http://d.liveatc.net/kpao2_gnd,KPAO Ground,US-Class-D,,
kpao2,http://d.liveatc.net/kpao2,KPAO Tower,US-Class-D,,
kpcw1_ctaf,http://d.liveatc.net/kpcw1_ctaf,KPCW CTAF/App,US-Class-D,,
kpcw1_ctaf,http://d.liveatc.net/kpcw1_ctaf,KPCW CTAF/App,US-Class-D,,
klzu4_app,http://d.liveatc.net/klzu4_app,Atlanta App/Dep (SAT-P),US-Class-D,,
kpdk2_guard,http://d.liveatc.net/kpdk2_guard,KPDK Emergency/Guard,US-Class-D,,
kpdk2_gnd,http://d.liveatc.net/kpdk2_gnd,KPDK Ground,US-Class-D,,
kpdk2_twr,http://d.liveatc.net/kpdk2_twr,KPDK Tower #1,US-Class-D,,
kpdt2,http://d.liveatc.net/kpdt2,KPDT Gnd/Twr/App,US-Class-D,,
kpeo2,http://d.liveatc.net/kpeo2,KPEO CTAF,US-Class-D,,
kpgd_atis,http://d.liveatc.net/kpgd_atis,KPGD ATIS,US-Class-D,,
kpgd_gnd,http://d.liveatc.net/kpgd_gnd,KPGD Ground,US-Class-D,,
kpgd_twr,http://d.liveatc.net/kpgd_twr,KPGD Tower,US-Class-D,,
kpgv,http://d.liveatc.net/kpgv,KPGV CTAF,US-Class-D,,
kphf,http://d.liveatc.net/kphf,KPHF Ground/Tower,US-Class-D,,
kplu2,http://d.liveatc.net/kplu2,KPLU Del/CTAF/App,US-Class-D,,
kpmp_atis,http://d.liveatc.net/kpmp_atis,KPMP ATIS,US-Class-D,,
kpmp_gnd,http://d.liveatc.net/kpmp_gnd,KPMP Ground,US-Class-D,,
kpmp,http://d.liveatc.net/kpmp,KPMP Tower,US-Class-D,,
kpoc2_atis,http://d.liveatc.net/kpoc2_atis,KPOC ATIS,US-Class-D,,
kpoc2_gnd,http://d.liveatc.net/kpoc2_gnd,KPOC Ground,US-Class-D,,
kpoc2_app,http://d.liveatc.net/kpoc2_app,KPOC SOCAL App (Pomona),US-Class-D,,
kpoc2_twr,http://d.liveatc.net/kpoc2_twr,KPOC Tower/CTAF,US-Class-D,,
kpou,http://d.liveatc.net/kpou,KPOU Ground/Tower,US-Class-D,,
khul,http://d.liveatc.net/khul,KHUL/KPQI/ZBW01/15,US-Class-D,,
kprb1,http://d.liveatc.net/kprb1,KPRB CTAF,US-Class-D,,
kprc6,http://d.liveatc.net/kprc6,KPRC Ground,US-Class-D,,
kprc5,http://d.liveatc.net/kprc5,KPRC Phoenix Approach,US-Class-D,,
kprc5,http://d.liveatc.net/kprc5,KPRC Phoenix Approach,US-Class-D,,
kprc3,http://d.liveatc.net/kprc3,KPRC Practice Area,US-Class-D,,
kprc_twr,http://d.liveatc.net/kprc_twr,KPRC Tower (1/2),US-Class-D,,
kprc7,http://d.liveatc.net/kprc7,KPRC Tower 1,US-Class-D,,
kprc4,http://d.liveatc.net/kprc4,KPRC Tower 2,US-Class-D,,
kpsm,http://d.liveatc.net/kpsm,KPSM Gnd/Twr/App/GCA,US-Class-D,,
kpso1_ctaf,http://d.liveatc.net/kpso1_ctaf,KPSO CTAF/Guard,US-Class-D,,
kpsp2_all,http://d.liveatc.net/kpsp2_all,KPSP Twr/App,US-Class-D,,
kptk1_app,http://d.liveatc.net/kptk1_app,KPTK App/Dep,US-Class-D,,
kptk1_atis,http://d.liveatc.net/kptk1_atis,KPTK ATIS,US-Class-D,,
kptk1_del_gnd,http://d.liveatc.net/kptk1_del_gnd,KPTK Del/Gnd/App,US-Class-D,,
kptk1_gnd_twr,http://d.liveatc.net/kptk1_gnd_twr,KPTK Del/Gnd/Twr/App,US-Class-D,,
kptk1_twr,http://d.liveatc.net/kptk1_twr,KPTK Tower #1,US-Class-D,,
kpub1_app,http://d.liveatc.net/kpub1_app,KPUB App/Dep (Denver App),US-Class-D,,
kpub2_atis,http://d.liveatc.net/kpub2_atis,KPUB ATIS,US-Class-D,,
kpub2_gnd,http://d.liveatc.net/kpub2_gnd,KPUB Ground,US-Class-D,,
kpub1_co,http://d.liveatc.net/kpub1_co,KPUB Tiger Traffic,US-Class-D,,
kpub1_twr,http://d.liveatc.net/kpub1_twr,KPUB Tower,US-Class-D,,
kpub1_twr2,http://d.liveatc.net/kpub1_twr2,KPUB Tower #2,US-Class-D,,
kpvb1_awos,http://d.liveatc.net/kpvb1_awos,KPVB AWOS,US-Class-D,,
kpvb1_122700,http://d.liveatc.net/kpvb1_122700,KPVB/KSFY CTAF,US-Class-D,,
khya2_122800,http://d.liveatc.net/khya2_122800,5B6/KCQX/KPVC CTAF,US-Class-D,,
kugn_app,http://d.liveatc.net/kugn_app,Chicago Approach (North),US-Class-D,,
kpwk1_atis,http://d.liveatc.net/kpwk1_atis,KPWK ATIS,US-Class-D,,
kpwk1_del,http://d.liveatc.net/kpwk1_del,KPWK Clearance Delivery,US-Class-D,,
kpwk,http://d.liveatc.net/kpwk,KPWK Del/Gnd/Tower,US-Class-D,,
kpwk1_gnd,http://d.liveatc.net/kpwk1_gnd,KPWK Ground,US-Class-D,,
kpwk1_gnd_twr2,http://d.liveatc.net/kpwk1_gnd_twr2,KPWK Ground/Tower,US-Class-D,,
kpwk1_twr,http://d.liveatc.net/kpwk1_twr,KPWK Tower #1,US-Class-D,,
kpwk1_twr2,http://d.liveatc.net/kpwk1_twr2,KPWK Tower #2,US-Class-D,,
kpwt,http://d.liveatc.net/kpwt,KPWT CTAF,US-Class-D,,
kpxe,http://d.liveatc.net/kpxe,KPXE CTAF,US-Class-D,,
kpym,http://d.liveatc.net/kpym,KPYM CTAF,US-Class-D,,
kbos_area_ctaf,http://d.liveatc.net/kbos_area_ctaf,MA/NH/RI/CT Area CTAF,US-Class-D,,
kbos_area_ctaf,http://d.liveatc.net/kbos_area_ctaf,MA/NH/RI/CT Area CTAF,US-Class-D,,
kbos_area_ctaf,http://d.liveatc.net/kbos_area_ctaf,MA/NH/RI/CT Area CTAF,US-Class-D,,
krac,http://d.liveatc.net/krac,KRAC CTAF,US-Class-D,,
kral2,http://d.liveatc.net/kral2,KRAL/KRIV Gnd/Twr/App,US-Class-D,,
krbd,http://d.liveatc.net/krbd,KRBD Ground/Tower,US-Class-D,,
krdg2_app,http://d.liveatc.net/krdg2_app,KRDG Approach/Departure,US-Class-D,,
krdg2,http://d.liveatc.net/krdg2,KRDG Gnd/Twr/App,US-Class-D,,
krdg2_gnd_twr,http://d.liveatc.net/krdg2_gnd_twr,KRDG Ground/Tower,US-Class-D,,
krfd2_app,http://d.liveatc.net/krfd2_app,KRFD App/Dep,US-Class-D,,
krfd2_del_gnd,http://d.liveatc.net/krfd2_del_gnd,KRFD Del/Gnd,US-Class-D,,
krfd2_del_gnd_twr,http://d.liveatc.net/krfd2_del_gnd_twr,KRFD Del/Gnd/Twr,US-Class-D,,
krfd2_del_gnd_twr_app,http://d.liveatc.net/krfd2_del_gnd_twr_app,KRFD Del/Gnd/Twr/App,US-Class-D,,
krfd2_twr,http://d.liveatc.net/krfd2_twr,KRFD Tower,US-Class-D,,
krhv1_atis,http://d.liveatc.net/krhv1_atis,KRHV ATIS,US-Class-D,,
krhv1_gnd,http://d.liveatc.net/krhv1_gnd,KRHV Ground,US-Class-D,,
krhv1,http://d.liveatc.net/krhv1,KRHV Ground/Tower,US-Class-D,,
krhv1_twr,http://d.liveatc.net/krhv1_twr,KRHV Tower #2,US-Class-D,,
kril2,http://d.liveatc.net/kril2,KRIL CTAF/ZDV,US-Class-D,,
kral2,http://d.liveatc.net/kral2,KRAL/KRIV Gnd/Twr/App,US-Class-D,,
krnh,http://d.liveatc.net/krnh,KRNH CTAF/Clearance,US-Class-D,,
krnt,http://d.liveatc.net/krnt,KRNT Gnd/Twr/Unicom,US-Class-D,,
klyh_roa_app,http://d.liveatc.net/klyh_roa_app,KLYH Roanoke Approach,US-Class-D,,
krog,http://d.liveatc.net/krog,KROG/KXNA/KVBT/Misc,US-Class-D,,
krow1_app1,http://d.liveatc.net/krow1_app1,KROW App/Dep (East),US-Class-D,,
krow1_app,http://d.liveatc.net/krow1_app,KROW App/Dep (East/West),US-Class-D,,
krow1_app2,http://d.liveatc.net/krow1_app2,KROW App/Dep (West),US-Class-D,,
krow1_atis,http://d.liveatc.net/krow1_atis,KROW ATIS,US-Class-D,,
krow1_del,http://d.liveatc.net/krow1_del,KROW Clearance Delivery,US-Class-D,,
krow1_gnd,http://d.liveatc.net/krow1_gnd,KROW Ground,US-Class-D,,
krow1_gnd_twr,http://d.liveatc.net/krow1_gnd_twr,KROW Ground/Tower,US-Class-D,,
krow1_twr,http://d.liveatc.net/krow1_twr,KROW Tower,US-Class-D,,
krst,http://d.liveatc.net/krst,KRST Gnd/Twr/App,US-Class-D,,
krvs,http://d.liveatc.net/krvs,KRVS Ground/Tower,US-Class-D,,
kryy1_atlapp_121000,http://d.liveatc.net/kryy1_atlapp_121000,Atlanta Approach (N. Sat),US-Class-D,,
kryy1_atis,http://d.liveatc.net/kryy1_atis,KRYY ATIS,US-Class-D,,
kryy1_gnd,http://d.liveatc.net/kryy1_gnd,KRYY Ground,US-Class-D,,
kryy1_twr,http://d.liveatc.net/kryy1_twr,KRYY Tower,US-Class-D,,
ksac_atis,http://d.liveatc.net/ksac_atis,KSAC ATIS,US-Class-D,,
ksac,http://d.liveatc.net/ksac,KSAC Tower,US-Class-D,,
ksaf,http://d.liveatc.net/ksaf,KSAF Tower,US-Class-D,,
ksbp1_app,http://d.liveatc.net/ksbp1_app,KSBP App/Dep,US-Class-D,,
ksbp1_atis,http://d.liveatc.net/ksbp1_atis,KSBP ATIS,US-Class-D,,
ksbp1_guard,http://d.liveatc.net/ksbp1_guard,KSBP Emergency/Guard,US-Class-D,,
ksbp1_s,http://d.liveatc.net/ksbp1_s,KSBP Gnd/Twr,US-Class-D,,
ksbp1_gnd,http://d.liveatc.net/ksbp1_gnd,KSBP Ground,US-Class-D,,
ksbp1_twr,http://d.liveatc.net/ksbp1_twr,KSBP Tower,US-Class-D,,
ksch,http://d.liveatc.net/ksch,KSCH Gnd/Twr,US-Class-D,,
ksck,http://d.liveatc.net/ksck,KSCK Gnd/Tower/NORCAL App,US-Class-D,,
ksdl2_atis,http://d.liveatc.net/ksdl2_atis,KSDL ATIS,US-Class-D,,
ksdl2_guard,http://d.liveatc.net/ksdl2_guard,KSDL Emergency/Guard,US-Class-D,,
ksdl2_gnd,http://d.liveatc.net/ksdl2_gnd,KSDL Ground,US-Class-D,,
ksdl2_twr,http://d.liveatc.net/ksdl2_twr,KSDL Tower,US-Class-D,,
ksdm_twr,http://d.liveatc.net/ksdm_twr,KSDM Ground/Tower,US-Class-D,,
ksee,http://d.liveatc.net/ksee,KSEE Tower,US-Class-D,,
ksef,http://d.liveatc.net/ksef,KSEF CTAF,US-Class-D,,
ksef_guard,http://d.liveatc.net/ksef_guard,KSEF Emergency/Guard,US-Class-D,,
korl_kmco_app_135300,http://d.liveatc.net/korl_kmco_app_135300,KMCO App/Dep (North Satellite),US-Class-D,,
kmht_murp_123075,http://d.liveatc.net/kmht_murp_123075,KSFM CTAF,US-Class-D,,
kbos_area_ctaf,http://d.liveatc.net/kbos_area_ctaf,MA/NH/RI/CT Area CTAF,US-Class-D,,
kbos_area_ctaf,http://d.liveatc.net/kbos_area_ctaf,MA/NH/RI/CT Area CTAF,US-Class-D,,
kbos_area_ctaf,http://d.liveatc.net/kbos_area_ctaf,MA/NH/RI/CT Area CTAF,US-Class-D,,
ksgj,http://d.liveatc.net/ksgj,KSGJ Ground/Tower,US-Class-D,,
ksgr2,http://d.liveatc.net/ksgr2,KSGR Ground/Tower,US-Class-D,,
ksjt2,http://d.liveatc.net/ksjt2,KSJT Tower/Approach,US-Class-D,,
ksle,http://d.liveatc.net/ksle,KSLE Gnd/Twr,US-Class-D,,
ksln_atis,http://d.liveatc.net/ksln_atis,KSLN ATIS,US-Class-D,,
ksln_gnd,http://d.liveatc.net/ksln_gnd,KSLN Ground,US-Class-D,,
ksln,http://d.liveatc.net/ksln,KSLN Ground/Tower,US-Class-D,,
ksln_twr,http://d.liveatc.net/ksln_twr,KSLN Tower,US-Class-D,,
ksmo2_atis,http://d.liveatc.net/ksmo2_atis,KSMO ATIS,US-Class-D,,
ksmo2_gnd,http://d.liveatc.net/ksmo2_gnd,KSMO Ground #1,US-Class-D,,
ksmo3_gnd,http://d.liveatc.net/ksmo3_gnd,KSMO Ground #2,US-Class-D,,
ksmo2_twr,http://d.liveatc.net/ksmo2_twr,KSMO Tower #1,US-Class-D,,
ksmo3_twr,http://d.liveatc.net/ksmo3_twr,KSMO Tower #2,US-Class-D,,
kspg2,http://d.liveatc.net/kspg2,KSPG Tower,US-Class-D,,
ksql_gnd,http://d.liveatc.net/ksql_gnd,KSQL Ground,US-Class-D,,
ksql2,http://d.liveatc.net/ksql2,KSQL Ground/Tower,US-Class-D,,
ksql_twr,http://d.liveatc.net/ksql_twr,KSQL Tower,US-Class-D,,
kmsp3_kstp_twr,http://d.liveatc.net/kmsp3_kstp_twr,KSTP Tower,US-Class-D,,
ksts2,http://d.liveatc.net/ksts2,KSTS Ground/Tower,US-Class-D,,
ksts,http://d.liveatc.net/ksts,KSTS Tower,US-Class-D,,
ksua1_atis,http://d.liveatc.net/ksua1_atis,KSUA ATIS,US-Class-D,,
ksua1,http://d.liveatc.net/ksua1,KSUA Ground/Tower,US-Class-D,,
kfpr1_app,http://d.liveatc.net/kfpr1_app,Palm Beach App/Dep,US-Class-D,,
ksun_atis,http://d.liveatc.net/ksun_atis,KSUN ATIS,US-Class-D,,
ksun,http://d.liveatc.net/ksun,KSUN Ground/Tower,US-Class-D,,
ksus2_app,http://d.liveatc.net/ksus2_app,KSUS App/Dep,US-Class-D,,
ksus2_gnd,http://d.liveatc.net/ksus2_gnd,KSUS Del/Ground,US-Class-D,,
ksus2_twr,http://d.liveatc.net/ksus2_twr,KSUS Tower,US-Class-D,,
ksuu,http://d.liveatc.net/ksuu,KSUU Del/Gnd/Twr/App/Misc,US-Class-D,,
ksux2,http://d.liveatc.net/ksux2,KSUX Twr/App/ZMP,US-Class-D,,
kswf2,http://d.liveatc.net/kswf2,KSWF Tower,US-Class-D,,
kswo2,http://d.liveatc.net/kswo2,KSWO Tower,US-Class-D,,
kteb1,http://d.liveatc.net/kteb1,KTEB Tower,US-Class-D,,
ktix_gnd,http://d.liveatc.net/ktix_gnd,KTIX Ground,US-Class-D,,
ktix,http://d.liveatc.net/ktix,KTIX Tower,US-Class-D,,
ktki1,http://d.liveatc.net/ktki1,KTKI Gnd/Twr,US-Class-D,,
ktmb1_atis,http://d.liveatc.net/ktmb1_atis,KTMB ATIS,US-Class-D,,
ktmb1_del,http://d.liveatc.net/ktmb1_del,KTMB Clearance Delivery,US-Class-D,,
ktmb1_gnd,http://d.liveatc.net/ktmb1_gnd,KTMB Ground,US-Class-D,,
ktmb1_twr1,http://d.liveatc.net/ktmb1_twr1,KTMB Tower (Main),US-Class-D,,
ktmb1_twr2,http://d.liveatc.net/ktmb1_twr2,KTMB Tower (North),US-Class-D,,
ktme,http://d.liveatc.net/ktme,KTME Del/Gnd/Twr/App,US-Class-D,,
ktoa,http://d.liveatc.net/ktoa,KTOA Tower,US-Class-D,,
ktoc2,http://d.liveatc.net/ktoc2,KTOC CTAF,US-Class-D,,
ktri,http://d.liveatc.net/ktri,KTRI Gnd/Twr/App,US-Class-D,,
ktrk_atis,http://d.liveatc.net/ktrk_atis,KTRK ATIS/AWOS,US-Class-D,,
ktrk_guard,http://d.liveatc.net/ktrk_guard,KTRK Emergency/Guard,US-Class-D,,
ktrk_gnd_twr,http://d.liveatc.net/ktrk_gnd_twr,KTRK Gnd/Twr/CTAF,US-Class-D,,
ktrk_gnd,http://d.liveatc.net/ktrk_gnd,KTRK Ground,US-Class-D,,
ktrk_twr1,http://d.liveatc.net/ktrk_twr1,KTRK Tower/CTAF #1,US-Class-D,,
ktrk_twr,http://d.liveatc.net/ktrk_twr,KTRK Tower/CTAF #2,US-Class-D,,
ktrk,http://d.liveatc.net/ktrk,KTRK UNICOM,US-Class-D,,
ktta_awos,http://d.liveatc.net/ktta_awos,KTTA AWOS,US-Class-D,,
ktta,http://d.liveatc.net/ktta,KTTA CTAF,US-Class-D,,
kttd1_atis,http://d.liveatc.net/kttd1_atis,KTTD ATIS,US-Class-D,,
kttd1_gnd,http://d.liveatc.net/kttd1_gnd,KTTD Ground,US-Class-D,,
kttd1,http://d.liveatc.net/kttd1,KTTD Tower,US-Class-D,,
kttn,http://d.liveatc.net/kttn,KTTN Ground/Tower,US-Class-D,,
ktvc,http://d.liveatc.net/ktvc,KTVC Ground/Tower,US-Class-D,,
ktvl1_ctaf,http://d.liveatc.net/ktvl1_ctaf,KTVL CTAF,US-Class-D,,
ktyr2_app,http://d.liveatc.net/ktyr2_app,KTYR App/Dep,US-Class-D,,
ktyr2_atis,http://d.liveatc.net/ktyr2_atis,KTYR ATIS,US-Class-D,,
ktyr2_gnd,http://d.liveatc.net/ktyr2_gnd,KTYR Ground,US-Class-D,,
ktyr2_twr,http://d.liveatc.net/ktyr2_twr,KTYR Tower,US-Class-D,,
ktyr2_unicom,http://d.liveatc.net/ktyr2_unicom,KTYR UNICOM,US-Class-D,,
kuao_app,http://d.liveatc.net/kuao_app,KUAO App/Dep,US-Class-D,,
kuao_atis,http://d.liveatc.net/kuao_atis,KUAO ATIS,US-Class-D,,
kuao_del_gnd,http://d.liveatc.net/kuao_del_gnd,KUAO Del/Gnd,US-Class-D,,
kuao,http://d.liveatc.net/kuao,KUAO Tower,US-Class-D,,
kues,http://d.liveatc.net/kues,KUES Del/Gnd/Twr,US-Class-D,,
kugn_app,http://d.liveatc.net/kugn_app,Chicago Approach (North),US-Class-D,,
kugn,http://d.liveatc.net/kugn,KUGN Tower,US-Class-D,,
kukt1_awos,http://d.liveatc.net/kukt1_awos,KUKT AWOS,US-Class-D,,
kukt1_del,http://d.liveatc.net/kukt1_del,KUKT Clearance Delivery,US-Class-D,,
kukt1_ctaf,http://d.liveatc.net/kukt1_ctaf,KUKT CTAF,US-Class-D,,
kump,http://d.liveatc.net/kump,KUMP CTAF/Unicom,US-Class-D,,
kunv,http://d.liveatc.net/kunv,KUNV Gnd/Twr,US-Class-D,,
kuuu,http://d.liveatc.net/kuuu,KUUU CTAF/Del,US-Class-D,,
krog,http://d.liveatc.net/krog,KROG/KXNA/KVBT/Misc,US-Class-D,,
kvcb,http://d.liveatc.net/kvcb,KVCB CTAF/App,US-Class-D,,
klas4_kvgt_twr,http://d.liveatc.net/klas4_kvgt_twr,KVGT Tower,US-Class-D,,
kvkx,http://d.liveatc.net/kvkx,KVKX CTAF,US-Class-D,,
kvld,http://d.liveatc.net/kvld,KVLD Gnd/Twr/App/Dep,US-Class-D,,
kvld_s,http://d.liveatc.net/kvld_s,KVLD Gnd/Twr/App/Dep/Center,US-Class-D,,
kvny1_atis,http://d.liveatc.net/kvny1_atis,KVNY ATIS,US-Class-D,,
kvny1_del_gnd,http://d.liveatc.net/kvny1_del_gnd,KVNY Del/Gnd,US-Class-D,,
kwhp1_kvny_gnd_twr,http://d.liveatc.net/kwhp1_kvny_gnd_twr,KVNY Gnd/Twr #2,US-Class-D,,
kwhp1_kvny_gnd,http://d.liveatc.net/kwhp1_kvny_gnd,KVNY Ground,US-Class-D,,
kvny,http://d.liveatc.net/kvny,KVNY Tower #1,US-Class-D,,
kwhp1_kvny_twr,http://d.liveatc.net/kwhp1_kvny_twr,KVNY Tower #2,US-Class-D,,
kvny1_twr,http://d.liveatc.net/kvny1_twr,KVNY Tower #3,US-Class-D,,
kvny1_twr2,http://d.liveatc.net/kvny1_twr2,KVNY Tower (East),US-Class-D,,
kvny1_twr1,http://d.liveatc.net/kvny1_twr1,KVNY Tower (West),US-Class-D,,
kwhp1_app,http://d.liveatc.net/kwhp1_app,KWHP/KVNY/KBUR App/Dep,US-Class-D,,
kvpz_asos,http://d.liveatc.net/kvpz_asos,KVPZ ASOS,US-Class-D,,
kvpz,http://d.liveatc.net/kvpz,KVPZ CTAF/Clearance/App,US-Class-D,,
kvrb_gnd_twr,http://d.liveatc.net/kvrb_gnd_twr,KVRB Del/Gnd/Twr,US-Class-D,,
kfpr1_app,http://d.liveatc.net/kfpr1_app,Palm Beach App/Dep,US-Class-D,,
kwdr4_ctaf,http://d.liveatc.net/kwdr4_ctaf,KWDR/KCVC/KCNI CTAF,US-Class-D,,
kwhp1_gnd,http://d.liveatc.net/kwhp1_gnd,KWHP Ground,US-Class-D,,
kwhp1_gnd_twr,http://d.liveatc.net/kwhp1_gnd_twr,KWHP Ground/Tower,US-Class-D,,
kwhp1_twr,http://d.liveatc.net/kwhp1_twr,KWHP Tower,US-Class-D,,
kwhp1_app,http://d.liveatc.net/kwhp1_app,KWHP/KVNY/KBUR App/Dep,US-Class-D,,
kblm1,http://d.liveatc.net/kblm1,KNEL/KWRI/ZNY,US-Class-D,,
kwvi2,http://d.liveatc.net/kwvi2,KWVI CTAF/NORCAL App,US-Class-D,,
krog,http://d.liveatc.net/krog,KROG/KXNA/KVBT/Misc,US-Class-D,,
kzzv1_kcdi,http://d.liveatc.net/kzzv1_kcdi,KCDI CTAF,US-Class-D,,
kzzv1_awos,http://d.liveatc.net/kzzv1_awos,KZZV AWOS,US-Class-D,,
kzzv1_ctaf,http://d.liveatc.net/kzzv1_ctaf,KZZV CTAF,US-Class-D,,
kvny_app,http://d.liveatc.net/kvny_app,L70 CTAF/Misc,US-Class-D,,
m54,http://d.liveatc.net/m54,M54 CTAF,US-Class-D,,
39n_n05_ctaf,http://d.liveatc.net/39n_n05_ctaf,N05 CTAF,US-Class-D,,
kblm2,http://d.liveatc.net/kblm2,KBLM/N12/3N6/KMJX,US-Class-D,,
n40,http://d.liveatc.net/n40,N40 CTAF/Unicom,US-Class-D,,
39n_n51_ctaf,http://d.liveatc.net/39n_n51_ctaf,N51 CTAF,US-Class-D,,
n57,http://d.liveatc.net/n57,N57 CTAF,US-Class-D,,
knh69,http://d.liveatc.net/knh69,NH69 CTAF,US-Class-D,,
o27_122800,http://d.liveatc.net/o27_122800,O27 CTAF,US-Class-D,,
o85,http://d.liveatc.net/o85,O85 CTAF,US-Class-D,,
be1_atis,http://d.liveatc.net/be1_atis,PABE ATIS,US-Class-D,,
be1_gnd_twr,http://d.liveatc.net/be1_gnd_twr,PABE Ground/Tower,US-Class-D,,
dq,http://d.liveatc.net/dq,PADQ Gnd/Twr/ZAN,US-Class-D,,
fa1_app,http://d.liveatc.net/fa1_app,PAFA App/Dep,US-Class-D,,
fa1_del_gnd,http://d.liveatc.net/fa1_del_gnd,PAFA Del/Gnd,US-Class-D,,
fa,http://d.liveatc.net/fa,PAFA Gnd/Twr/App,US-Class-D,,
fa1_twr,http://d.liveatc.net/fa1_twr,PAFA Tower,US-Class-D,,
ho1_awos,http://d.liveatc.net/ho1_awos,PAHO AWOS/AFIS,US-Class-D,,
ho1_ctaf,http://d.liveatc.net/ho1_ctaf,PAHO CTAF,US-Class-D,,
h,http://d.liveatc.net/h,PALH Tower,US-Class-D,,
mr,http://d.liveatc.net/mr,PAMR Ground/Tower,US-Class-D,,
sc,http://d.liveatc.net/sc,PASC CTAF/Unicom/AFIS/App,US-Class-D,,
hko,http://d.liveatc.net/hko,Kona Gnd/Twr,US-Class-D,,
s43,http://d.liveatc.net/s43,S43 CTAF,US-Class-D,,
s50,http://d.liveatc.net/s50,Auburn CTAF,US-Class-D,,
kjwy2,http://d.liveatc.net/kjwy2,KJWY/T56 CTAF/Unicom,US-Class-D,,
u42_ctaf,http://d.liveatc.net/u42_ctaf,U42 CTAF/App,US-Class-D,,
kabq1_1,http://d.liveatc.net/kabq1_1,KABQ Twr/App/ZAB,US-ARTCC,,
kabq2_zab17,http://d.liveatc.net/kabq2_zab17,ZAB Sector 17 Lava (Low),US-ARTCC,,
kacy_zdc_sie,http://d.liveatc.net/kacy_zdc_sie,ZDC SIE54/CASINO51,US-ARTCC,,
kalb1_zbw_alb22,http://d.liveatc.net/kalb1_zbw_alb22,ZBW Boston Center (ALB22),US-ARTCC,,
kalb1_zbw_ath38,http://d.liveatc.net/kalb1_zbw_ath38,ZBW Boston Center (ATH38/NY Site),US-ARTCC,,
kalb1_zbw_cam39,http://d.liveatc.net/kalb1_zbw_cam39,ZBW Boston Center (CAM39),US-ARTCC,,
kapn_app,http://d.liveatc.net/kapn_app,KAPN App/Dep/ZMP,US-ARTCC,,
kase2_app_ctr,http://d.liveatc.net/kase2_app_ctr,KASE Approach/Denver Center,US-ARTCC,,
kase2_zdv,http://d.liveatc.net/kase2_zdv,ZDV Sector 26 POWDR Low,US-ARTCC,,
kaug2_asos,http://d.liveatc.net/kaug2_asos,KAUG ASOS,US-ARTCC,,
kaug2_del,http://d.liveatc.net/kaug2_del,KAUG Clearance Delivery,US-ARTCC,,
kaug_app,http://d.liveatc.net/kaug_app,KAUG App/Center,US-ARTCC,,
kbdl2_zbw_ath_hi,http://d.liveatc.net/kbdl2_zbw_ath_hi,ZBW Boston Center (ATH38 High/CT Site),US-ARTCC,,
kbdl2_zbw_bos_hi,http://d.liveatc.net/kbdl2_zbw_bos_hi,ZBW Boston Center (BOS46 High) #2,US-ARTCC,,
kbdl2_zbw_bos_low,http://d.liveatc.net/kbdl2_zbw_bos_low,ZBW Boston Center (BOS47 Low),US-ARTCC,,
kbdl2_zbw_pvd_low,http://d.liveatc.net/kbdl2_zbw_pvd_low,ZBW Boston Center (PVD34 Low),US-ARTCC,,
kbdn2_zse05,http://d.liveatc.net/kbdn2_zse05,ZSE Seattle Center (Sector 05),US-ARTCC,,
kbdn2_zse35,http://d.liveatc.net/kbdn2_zse35,ZSE Seattle Center (Sector 35),US-ARTCC,,
kbgr_app,http://d.liveatc.net/kbgr_app,KBGR App/Dep,US-ARTCC,,
kbgr_zbw,http://d.liveatc.net/kbgr_zbw,ZBW Sector 15 (BGR Area),US-ARTCC,,
kbji,http://d.liveatc.net/kbji,KBJI CTAF/ZMP,US-ARTCC,,
kblm1,http://d.liveatc.net/kblm1,KNEL/KWRI/ZNY,US-ARTCC,,
kblm1,http://d.liveatc.net/kblm1,KNEL/KWRI/ZNY,US-ARTCC,,
kcdc1_zla07,http://d.liveatc.net/kcdc1_zla07,ZLA Sector 07,US-ARTCC,,
kcdc1_zla32,http://d.liveatc.net/kcdc1_zla32,ZLA Sector 32,US-ARTCC,,
